fnlwgt,sum
126098,40
140462,40
114754,40
102938,120
128378,225
266126,30
366957,50
155408,78
127003,40
193285,198
195453,110
194514,50
252208,40
247337,50
98941,120
202822,126
62535,43
212370,25
29571,15
349405,36
139161,40
184321,40
226267,163
118938,18
113838,384
375698,15
483822,80
285775,40
224531,130
64874,40
171373,40
103323,200
91262,85
28856,95
370733,40
146589,40
359193,45
174421,32
299358,25
166961,115
145477,40
174938,110
168598,40
269015,40
200136,20
99987,40
165138,85
89622,130
47496,42
316471,50
308764,80
269733,190
76131,40
255237,40
87867,65
376393,40
358677,35
142287,100
197429,45
161690,40
277444,50
176811,40
170617,54
285457,90
247507,35
217838,40
136939,40
122612,85
169611,80
709445,40
102420,40
108276,40
162003,131
216972,30
224149,40
200835,40
205644,26
400943,50
67791,40
164518,38
260093,40
275446,40
259873,60
153326,80
205562,40
161187,40
234474,45
292303,40
141545,45
51985,108
304949,10
47407,10
145493,40
257874,30
227943,75
270151,40
344157,40
509866,78
23740,38
49194,30
437727,85
237305,35
125280,40
306646,155
148409,20
131463,73
45114,40
326232,138
231013,40
151910,80
33363,70
287315,95
24215,10
34878,50
44116,40
191411,45
306460,40
437281,38
231714,80
344621,40
228535,36
203580,35
217028,40
160049,12
366662,50
124436,40
125461,452
32878,45
84053,15
43887,10
187127,40
499001,40
124680,205
163053,40
297574,99
157974,48
189511,90
60367,13
29874,140
96824,40
222205,80
176616,40
28518,50
219705,55
273514,40
355700,20
160467,40
278188,45
228346,50
33887,80
52486,12
254285,150
70708,60
204862,36
181020,90
151141,65
508891,40
63577,30
267396,40
173062,40
207400,40
149507,178
141649,40
346975,36
361324,40
394860,78
103111,90
346532,40
65545,55
377798,90
188220,35
298643,40
193553,20
195105,80
359808,40
67794,60
153918,40
175625,78
70668,50
85733,40
334666,12
179088,40
198286,34
223486,7
22328,40
234962,70
149943,300
208778,40
138944,84
379883,80
236110,80
189399,40
237646,30
69413,40
245196,40
135342,50
162340,40
72355,20
174592,105
126779,20
130277,40
205830,40
459248,30
349884,35
123170,10
41553,40
251836,40
327112,40
106942,40
316093,40
104981,88
248919,80
242361,50
31493,40
210526,40
145784,45
167691,50
163948,120
166235,30
338212,20
170651,40
331126,78
145166,145
158002,150
34067,50
149211,40
150296,112
271550,60
146178,40
347153,40
204046,80
250066,40
147372,88
69748,40
109912,135
245310,35
266681,20
281911,48
319666,43
187540,40
299047,20
29980,10
244054,60
103632,40
416129,40
45564,40
361561,3
160920,85
163322,66
197148,24
145246,44
249271,40
447555,40
51789,8
241065,66
141323,40
185143,40
48788,55
296982,40
379393,45
268514,40
192182,40
232356,95
362482,50
100345,173
121993,5
272248,20
40623,40
103751,40
263300,50
109240,50
229328,40
183034,35
139344,40
168109,120
331046,45
233461,30
101460,18
391257,40
236818,26
216145,85
221343,12
205659,50
77005,40
181822,40
332588,30
241121,40
102631,50
206891,38
42857,35
231689,40
171676,40
165054,40
62546,75
343161,16
245372,150
71344,90
185041,395
127875,40
73514,205
156000,20
224073,20
117589,40
125147,60
302149,80
426001,20
101383,40
122272,205
118889,55
98639,80
356882,105
889965,30
604380,40
266707,18
137192,152
347132,40
38721,22
280728,32
349910,285
169973,78
157909,60
242559,38
222450,160
119832,40
170456,50
234195,35
76281,40
287277,40
450544,40
281030,325
189759,245
202950,190
262994,40
106395,40
28119,11
111697,28
186696,40
164280,40
192149,40
236858,31
47858,40
96016,45
90547,23
364832,40
263000,38
115215,150
242089,45
262688,50
105693,40
154587,40
181705,189
142470,40
170092,113
153021,20
123490,35
49469,50
218729,25
526968,78
124076,117
425092,40
340001,40
115602,40
106085,30
50837,95
110015,120
241431,120
180599,190
469921,40
204501,125
141637,40
104094,55
118419,38
109921,32
29617,40
229504,50
258761,90
153183,55
240138,60
126977,35
111483,455
77253,17
39824,4
122442,88
335704,100
199039,14
177794,40
133861,153
185957,40
153323,20
298834,90
100508,40
184207,80
41374,40
90803,40
287983,48
273287,40
87891,100
152389,30
100067,75
410216,60
394176,20
633742,45
215646,40
93930,130
232421,32
184543,120
258579,35
306289,40
74163,80
38573,40
342448,100
51795,32
208999,40
101509,72
110311,40
339905,80
65291,40
238567,40
222504,83
78383,45
329426,162
114746,100
117037,40
77143,80
152373,128
39478,124
104068,40
190483,68
184498,80
350680,40
192869,156
340755,40
270546,20
156352,40
247444,80
206889,115
286115,40
126829,40
204640,40
396790,20
207546,40
86745,96
280309,60
357720,40
162945,130
234083,40
334026,25
116934,85
339168,30
186078,95
51498,40
151584,267
329980,345
225156,40
229418,40
118652,40
231286,15
95336,160
175444,15
100587,15
106780,12
116789,80
75012,80
80933,232
44671,80
202872,311
338260,60
105044,42
185283,85
100480,60
1455435,40
130302,80
176967,115
301814,20
44706,50
26410,40
273905,50
135416,90
225334,35
197860,80
27780,25
260052,40
375078,40
56520,40
172104,40
184105,158
32451,40
219535,40
473836,45
121441,95
286261,40
100147,45
276345,50
53063,45
34310,85
86590,32
215647,43
42209,25
185744,55
205724,24
96128,40
194726,90
203834,50
37783,65
256005,40
111296,50
120629,90
407669,35
215419,101
47168,40
115064,40
439592,40
446358,131
144397,30
160968,66
248749,20
156493,40
225772,60
82504,40
54261,84
80004,40
134782,30
149531,90
214858,263
304973,78
201981,40
282612,40
98586,60
205735,40
95047,44
131288,48
192588,40
152023,40
196805,65
204621,40
110844,27
326297,25
148003,36
231231,30
487411,40
158762,20
157599,25
338836,60
199381,37
111467,40
198542,40
255621,90
81030,40
459548,20
192978,40
71650,40
202745,55
81929,45
160943,80
42696,40
159816,55
289046,40
198265,100
102942,130
271795,129
254989,40
270436,80
83930,20
348099,90
35551,110
27815,30
319582,32
88095,24
237920,60
183739,40
180123,40
254146,80
32650,60
296212,45
99651,100
26950,6
344278,65
184882,50
226629,75
58115,41
63921,80
210381,65
136878,60
173090,77
192652,40
117721,125
337908,20
90653,40
106544,40
84657,40
101468,40
315565,40
137951,70
172970,40
321031,40
205337,130
173754,140
228200,20
230054,90
180752,40
205730,56
356017,99
103925,285
67386,40
128509,78
270366,40
311495,40
46385,130
29778,37
255161,25
355802,30
347653,98
54850,50
50400,40
396633,56
41794,20
121287,125
107617,60
113080,98
245173,45
50295,96
189832,40
493363,20
165505,20
105428,12
106700,27
176321,140
90338,2
135786,25
63574,50
234641,40
173630,95
375871,40
259019,44
220511,40
331650,8
104223,32
197714,35
147951,1
38537,38
172581,90
95661,43
122861,40
189632,40
120508,60
247880,120
114544,45
212888,141
163516,40
198992,68
117681,65
224472,80
213844,42
297154,40
153052,40
133654,40
78707,80
195981,40
175540,50
158685,80
204756,60
190487,28
133299,80
148955,50
43221,143
230875,40
131852,70
199768,30
137722,40
169600,12
160246,40
403519,40
125680,16
71864,70
234664,40
96020,90
255406,40
196545,80
320294,80
325374,80
40690,75
156889,40
134480,25
149670,15
147654,100
157749,60
100292,52
24243,40
190539,98
248612,130
173495,213
57324,30
194102,40
259216,40
483777,40
297457,40
175750,40
243409,150
88876,60
77357,40
269060,80
165726,40
111332,20
94880,43
138975,156
158962,40
96741,40
232666,40
317396,40
103021,40
188767,120
297261,15
232614,30
138847,85
226717,20
173542,50
370890,40
196827,50
204049,50
184581,40
143833,58
53684,40
458558,40
161981,40
207489,50
191524,78
127202,40
201737,40
224934,50
437825,20
309350,40
328610,85
62952,40
250157,63
260868,40
44489,45
255667,50
181033,60
169435,16
236804,115
51944,40
263374,40
73054,40
184598,99
165745,40
96176,20
120724,90
188009,30
183173,150
112115,330
197384,10
598606,50
24473,40
185001,20
136121,38
160662,180
365739,120
189098,40
206506,10
239880,8
169112,40
234386,50
156926,190
82551,10
110648,40
254933,40
115457,40
104361,65
110669,50
276718,20
532379,40
325706,50
183532,25
172718,40
277488,255
180778,75
168906,210
91534,3
271092,40
100054,40
190330,40
78631,60
320811,40
201924,35
114447,35
55176,80
252253,40
119474,40
159378,45
107548,40
167886,40
167515,50
283515,60
341797,90
113398,65
185647,253
351195,35
397307,55
375868,40
293941,40
287306,180
304873,32
205759,90
141490,95
188914,40
48976,45
155963,85
444554,90
44216,120
285730,66
163392,154
181863,27
121308,80
343052,40
191502,100
272918,15
111696,40
184698,40
179136,40
277434,90
128798,40
30682,95
177596,166
331894,60
49595,152
354464,40
179481,84
336598,36
231347,20
51838,80
192355,50
115336,70
51255,15
41161,55
407338,20
108779,40
70720,233
174474,28
220430,70
277390,30
78356,40
481096,10
22428,100
117158,105
241297,40
433375,35
41493,80
87556,180
243867,40
204645,72
178322,90
160910,175
176992,160
303051,40
379779,40
326199,40
501172,60
217363,40
185426,15
43959,100
52590,80
350783,38
339772,80
126550,40
85604,40
287701,93
108837,40
174693,25
170336,19
174655,85
78022,40
255004,220
166626,40
187643,40
239954,40
107575,35
412149,35
215443,93
190817,40
325537,50
223267,210
190466,40
34998,60
80743,40
135020,40
216164,40
61735,40
293196,140
94638,40
178764,40
98012,80
38795,170
173968,85
121425,16
210750,50
346406,100
112263,40
143570,40
309212,25
249463,20
78255,25
261203,65
170066,65
131275,40
123218,80
278736,90
362787,75
71009,40
299908,40
331861,60
133586,85
167552,40
220362,124
197865,40
291175,48
62278,85
262617,88
183701,6
23233,40
253354,140
228424,80
91689,40
164050,40
72886,38
294400,98
226980,17
376240,42
121370,30
180837,40
139978,40
282744,40
200479,40
541282,40
275110,122
45604,54
53407,40
91545,36
243432,60
243313,40
198003,50
228287,50
331419,50
169804,40
169628,113
114988,40
245491,40
275995,50
240738,80
82246,38
185027,120
174196,40
105449,25
26721,40
168475,100
194417,40
271354,40
135044,40
212900,40
321943,80
178469,55
475324,85
145111,95
181761,50
94477,55
263855,40
96262,40
250121,40
286372,40
339773,85
303822,40
270859,40
182826,35
517036,40
703067,20
60358,80
143730,80
147884,40
279461,40
184986,40
182467,44
106176,60
209808,87
138502,48
140644,255
305647,40
53285,52
105598,98
230356,40
137658,135
227714,60
313853,45
138597,65
389143,40
81057,40
65730,25
212163,25
204773,40
73289,40
115763,40
203992,40
306496,40
177482,45
169104,301
210736,355
257200,80
166758,15
668319,80
161097,66
244903,40
244856,40
221043,35
167878,20
400443,20
149342,40
182313,90
110327,40
280500,40
125106,40
318002,40
351869,45
251487,40
54759,38
180522,38
403910,3
65078,40
187221,25
137390,40
98283,160
86220,40
593246,50
275093,36
260254,80
161599,40
126991,20
202984,40
170299,43
1226583,52
225394,40
187891,80
152237,45
259931,70
25631,40
168412,44
162924,60
175057,40
23789,80
311357,50
484861,38
83444,123
169532,15
29375,35
182200,30
138760,40
83066,40
366324,30
108681,40
108454,45
437994,20
248653,37
142757,40
213195,40
472580,40
355468,46
160594,38
105493,40
161744,16
176897,100
92968,112
24961,120
172928,65
174662,72
78307,40
385901,22
276664,50
417419,40
254534,40
177566,50
140011,108
28887,90
72257,105
325921,36
40021,105
203392,40
307468,79
128220,35
301070,45
231183,40
295591,80
163911,63
114678,100
312338,40
365511,40
165754,75
298860,40
31360,40
81896,45
135293,45
182268,40
147821,45
267252,85
479765,45
119992,85
28790,40
320280,1
251710,15
119835,48
228372,108
109813,40
276247,40
369678,113
345236,55
167284,40
114053,85
226975,60
149784,80
156516,20
311350,90
173382,40
100675,15
363418,105
161438,50
120046,40
122999,120
105460,20
122112,50
115806,40
197457,38
183077,40
232784,40
145333,110
27539,40
201454,80
716066,30
107303,40
254303,45
162282,105
195025,32
115890,20
130832,10
48433,40
287920,50
160123,40
184147,20
177902,25
126242,40
125776,40
283174,60
134888,35
163002,40
213095,50
107998,40
176493,17
136997,35
37331,15
84232,4
159322,130
122086,40
145189,40
282664,45
173628,40
403107,40
144322,133
353298,50
186601,40
103840,42
342121,40
175943,70
45713,40
169323,80
231781,40
302072,40
202642,40
150528,110
210626,40
72119,75
75313,66
236993,30
260425,32
240628,80
183657,35
216672,70
233722,40
35224,40
187539,10
75573,45
127111,105
338409,40
732102,40
170411,80
188864,20
87469,40
194827,40
183327,20
53642,40
190805,32
166056,40
340335,40
20101,32
37913,40
211450,85
366089,40
68006,60
188274,90
152156,45
194960,40
178587,75
467108,184
321166,5
241745,40
66434,15
200127,40
334357,40
19491,40
265201,40
152711,40
182526,40
23778,90
253866,30
238859,40
37232,125
98545,40
114483,90
193043,40
502752,40
238401,25
294691,40
228620,40
232628,40
390348,40
37918,60
201466,45
204402,169
334346,40
191910,125
162236,80
194895,80
370502,65
63466,32
104879,40
14878,40
342719,45
175789,40
217892,35
255193,40
398662,40
220692,40
307767,100
383402,35
179717,60
212465,80
573583,48
181553,105
118363,5
122038,48
82880,15
24982,80
143800,50
193219,35
193165,52
164583,30
306666,45
369677,36
508336,48
200360,40
48014,110
187355,60
125298,50
34269,42
241885,250
151107,40
248094,163
300975,40
209212,56
290922,40
77102,40
107438,40
158846,45
42938,7
255921,20
73587,35
350995,16
381741,20
311020,110
422836,40
109430,40
195805,12
180309,40
343646,40
189702,40
178241,40
180419,45
169624,37
386705,24
281384,10
158315,50
106765,4
42485,165
383322,40
214323,40
116385,40
244830,40
377322,40
245482,80
172654,50
342635,70
151726,40
171818,40
105936,213
318255,40
206861,125
25610,40
188535,119
38918,125
29324,45
214891,85
138621,20
